Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision,Purchase_Amount_clipped,Purchase_Date,Purchase_Year,Purchase_Month,Purchase_Month_Name,Purchase_DayOfWeek,Purchase_Hour,is_repeat_customer,RFM_segment,Discount_Sensitivity_Bucket,Decision_Speed
08-614-6177,32,Male,Middle,Widowed,Master's,Middle,Sungai Raya,Home Appliances,100.32,2,In-Store,5,1,1.0,Low,Very Sensitive,0,1,Medium,Tablet,Credit Card,2024-12-11,False,True,Planned,Express,8,100.32,2024-12-11,2024,12,December,Wednesday,0,0,Potential Loyalists,Very Sensitive,Medium
35-879-0014,34,Male,High,Married,Master's,Middle,Zwedru,Food & Beverages,107.82,7,Mixed,5,3,2.0,High,Very Sensitive,2,10,Low,Smartphone,Credit Card,2024-12-04,False,True,Wants-based,No Preference,2,107.82,2024-12-04,2024,12,December,Wednesday,0,0,Potential Loyalists,Very Sensitive,Fast
90-569-7391,18,Female,Middle,Single,Bachelor's,Middle,Skoútari,Health Supplements,197.9,11,Mixed,2,4,2.0,Medium,Not Sensitive,1,4,Low,Desktop,Debit Card,2024-04-02,True,True,Wants-based,Standard,5,197.9,2024-04-02,2024,4,April,Tuesday,0,0,Low Value,Not Sensitive,Medium
06-638-0433,41,Male,High,Married,High School,Middle,Doibang,Travel & Leisure (Flights,79.3,10,Online,3,2,1.0,Low,Somewhat Sensitive,2,4,High,Smartphone,Debit Card,2024-09-03,False,False,Planned,No Preference,2,79.3,2024-09-03,2024,9,September,Tuesday,0,0,Low Value,Somewhat Sensitive,Fast
71-568-0867,46,Male,High,Single,Bachelor's,High,Margasari,Software & Apps,256.44,8,In-Store,4,1,2.0,High,Somewhat Sensitive,1,6,Medium,Tablet,Other,2024-08-04,False,False,Wants-based,Express,3,256.44,2024-08-04,2024,8,August,Sunday,0,0,At Risk,Somewhat Sensitive,Fast
91-695-8237,31,Female,Middle,Widowed,High School,High,Kryva Hora,Arts & Crafts,238.58,6,Online,3,2,2.0,Medium,Very Sensitive,2,9,Medium,Tablet,PayPal,2024-06-11,True,True,Wants-based,Standard,8,238.58,2024-06-11,2024,6,June,Tuesday,0,0,Low Value,Very Sensitive,Medium
68-458-0904,20,Female,High,Single,Bachelor's,High,Pyra,Sports & Outdoors,131.9,8,Mixed,3,5,0.0,Unknown,Not Sensitive,2,4,Medium,Tablet,Credit Card,2024-11-01,True,True,Planned,No Preference,4,131.9,2024-11-01,2024,11,November,Friday,0,0,At Risk,Not Sensitive,Fast
30-987-7421,36,Male,Middle,Widowed,High School,High,Estacion,Furniture,365.38,11,Online,1,4,0.0,High,Somewhat Sensitive,0,9,Medium,Desktop,Cash,2024-08-01,False,False,Wants-based,Express,14,365.38,2024-08-01,2024,8,August,Thursday,0,0,Potential Loyalists,Somewhat Sensitive,Slow
39-107-6852,21,Male,Middle,Married,High School,High,Xinglongchang,Sports & Outdoors,433.99,11,Mixed,3,2,1.0,High,Not Sensitive,0,2,Unknown,Desktop,Credit Card,2024-02-09,False,False,Need-based,No Preference,8,433.99,2024-02-09,2024,2,February,Friday,0,0,Potential Loyalists,Not Sensitive,Medium
85-467-6564,35,Female,Middle,Widowed,High School,Middle,San Nicolas,Health Care,495.95,5,In-Store,4,2,0.0,High,Very Sensitive,1,7,Unknown,Smartphone,Other,2024-04-10,False,False,Planned,No Preference,6,495.95,2024-04-10,2024,4,April,Wednesday,0,0,Potential Loyalists,Very Sensitive,Medium
82-692-9306,41,Male,High,Married,High School,Middle,Ropa,Baby Products,356.22,7,In-Store,2,5,0.0,Medium,Very Sensitive,1,7,High,Smartphone,Credit Card,2024-06-10,False,True,Planned,Express,6,356.22,2024-06-10,2024,6,June,Monday,0,0,At Risk,Very Sensitive,Medium
18-593-8611,22,Genderqueer,High,Single,High School,Middle,San Diego,Health Supplements,156.4,7,In-Store,4,5,2.0,Low,Somewhat Sensitive,1,7,Low,Desktop,Credit Card,2024-11-07,False,True,Need-based,Standard,4,156.4,2024-11-07,2024,11,November,Thursday,0,0,At Risk,Somewhat Sensitive,Fast
64-915-2968,30,Female,High,Divorced,High School,Middle,Týn nad Vltavou,Packages),427.86,11,Mixed,4,3,1.0,Medium,Not Sensitive,0,6,Medium,Desktop,Debit Card,2024-03-03,True,True,Need-based,Express,8,427.86,2024-03-03,2024,3,March,Sunday,0,0,Potential Loyalists,Not Sensitive,Medium
60-834-3348,32,Female,Middle,Married,Master's,Middle,Gafargaon,Jewelry & Accessories,433.14,10,In-Store,3,1,2.0,Medium,Not Sensitive,2,3,High,Tablet,Debit Card,2024-07-09,False,False,Impulsive,No Preference,5,433.14,2024-07-09,2024,7,July,Tuesday,0,0,Potential Loyalists,Not Sensitive,Medium
05-167-0833,21,Male,Middle,Single,Master's,Middle,Labège,Travel & Leisure (Flights,381.3,12,Online,2,1,1.0,High,Very Sensitive,0,4,Low,Desktop,Credit Card,2024-01-09,False,False,Planned,Express,7,381.3,2024-01-09,2024,1,January,Tuesday,0,0,At Risk,Very Sensitive,Medium
86-182-9556,34,Male,High,Widowed,High School,High,Port Elizabeth,Electronics,210.21,4,Mixed,4,1,2.0,High,Very Sensitive,0,10,High,Desktop,PayPal,2024-07-05,False,True,Need-based,No Preference,14,210.21,2024-07-05,2024,7,July,Friday,0,0,At Risk,Very Sensitive,Slow
49-469-9163,20,Female,Middle,Divorced,Bachelor's,High,Desakolot,Jewelry & Accessories,118.65,10,Mixed,1,3,0.0,Low,Very Sensitive,0,2,Low,Smartphone,Credit Card,2024-01-09,True,True,Impulsive,Standard,13,118.65,2024-01-09,2024,1,January,Tuesday,0,0,Low Value,Very Sensitive,Slow
91-761-9492,29,Female,Middle,Divorced,Master's,High,Luoting,Travel & Leisure (Flights,385.32,10,Online,1,1,1.0,Low,Very Sensitive,0,1,Medium,Smartphone,PayPal,2024-09-05,True,True,Impulsive,Standard,9,385.32,2024-09-05,2024,9,September,Thursday,0,0,Potential Loyalists,Very Sensitive,Medium
19-383-9741,37,Male,Middle,Widowed,High School,Middle,Zarechnyy,Toys & Games,161.41,9,Mixed,1,4,0.0,Low,Very Sensitive,1,8,High,Desktop,PayPal,2024-04-07,True,False,Impulsive,Standard,3,161.41,2024-04-07,2024,4,April,Sunday,0,0,Low Value,Very Sensitive,Fast
12-029-9344,32,Male,High,Single,Bachelor's,High,Kihurio,Toys & Games,249.82,10,In-Store,5,3,1.0,High,Not Sensitive,2,6,Medium,Tablet,PayPal,2024-08-12,True,False,Wants-based,No Preference,10,249.82,2024-08-12,2024,8,August,Monday,0,0,At Risk,Not Sensitive,Medium
25-285-7453,32,Male,High,Single,Bachelor's,Middle,Cluses,Arts & Crafts,78.9,3,In-Store,4,1,1.0,Low,Not Sensitive,0,1,Medium,Tablet,Debit Card,2024-09-07,False,True,Planned,Standard,10,78.9,2024-09-07,2024,9,September,Saturday,0,0,Low Value,Not Sensitive,Medium
33-519-4214,25,Non-binary,High,Divorced,Bachelor's,Middle,Hengfeng,Mobile Accessories,307.61,6,Mixed,1,1,0.0,Low,Somewhat Sensitive,0,9,Medium,Smartphone,PayPal,2024-09-12,True,True,Need-based,No Preference,10,307.61,2024-09-12,2024,9,September,Thursday,0,0,Potential Loyalists,Somewhat Sensitive,Medium
30-735-8744,24,Female,Middle,Divorced,Bachelor's,High,Nawu,Mobile Accessories,465.07,8,Online,2,4,0.0,Medium,Not Sensitive,1,2,High,Desktop,Cash,2024-03-02,False,False,Wants-based,No Preference,8,465.07,2024-03-02,2024,3,March,Saturday,0,0,Potential Loyalists,Not Sensitive,Medium
13-848-5757,32,Female,High,Single,Master's,Middle,Longotea,Sports & Outdoors,498.23,10,Online,5,2,0.0,Unknown,Very Sensitive,0,7,Medium,Smartphone,Other,2024-01-08,True,False,Planned,No Preference,9,496.4216,2024-01-08,2024,1,January,Monday,0,0,Potential Loyalists,Very Sensitive,Medium
38-587-1781,18,Male,Middle,Divorced,Bachelor's,Middle,Gueset,Health Care,149.42,3,Mixed,1,1,2.0,Medium,Very Sensitive,0,6,Unknown,Desktop,Cash,2024-01-03,True,False,Wants-based,Express,5,149.42,2024-01-03,2024,1,January,Wednesday,0,0,Low Value,Very Sensitive,Medium
66-557-1474,25,Male,Middle,Single,Master's,Middle,Līkak,Furniture,82.13,9,Online,5,1,0.0,Medium,Somewhat Sensitive,2,6,High,Tablet,Debit Card,2024-04-09,True,True,Need-based,Express,6,82.13,2024-04-09,2024,4,April,Tuesday,0,0,Low Value,Somewhat Sensitive,Medium
80-830-3184,47,Female,High,Single,High School,Middle,Lyon,Jewelry & Accessories,70.3,6,Online,3,5,0.0,Unknown,Very Sensitive,1,8,Medium,Desktop,Cash,2024-03-03,True,True,Need-based,Standard,3,70.3,2024-03-03,2024,3,March,Sunday,0,0,Low Value,Very Sensitive,Fast
27-010-9462,21,Agender,Middle,Married,Bachelor's,High,Imielin,Groceries,61.19,2,Mixed,4,5,1.0,Unknown,Not Sensitive,2,6,High,Desktop,PayPal,2024-08-12,True,True,Wants-based,No Preference,3,61.19,2024-08-12,2024,8,August,Monday,0,0,Low Value,Not Sensitive,Fast
02-725-7664,43,Female,High,Divorced,High School,Middle,Klishkivtsi,Food & Beverages,294.61,6,In-Store,2,1,0.0,Unknown,Very Sensitive,0,2,Unknown,Desktop,PayPal,2024-10-03,False,True,Wants-based,Express,4,294.61,2024-10-03,2024,10,October,Thursday,0,0,Potential Loyalists,Very Sensitive,Fast
20-648-1010,34,Male,High,Married,High School,Middle,Zilang,Home Appliances,109.88,7,Online,4,4,1.0,Low,Very Sensitive,1,3,Medium,Smartphone,Credit Card,2024-01-05,False,True,Impulsive,Standard,11,109.88,2024-01-05,2024,1,January,Friday,0,0,Low Value,Very Sensitive,Medium
34-874-7357,21,Male,High,Widowed,Master's,Middle,Fort Wayne,Beauty & Personal Care,281.37,12,Online,2,3,2.0,Low,Very Sensitive,0,2,Low,Smartphone,Debit Card,2024-01-02,False,True,Impulsive,Express,14,281.37,2024-01-02,2024,1,January,Tuesday,0,0,At Risk,Very Sensitive,Slow
18-938-9896,44,Female,Middle,Widowed,High School,High,Łeba,Packages),422.31,2,In-Store,3,4,1.0,Medium,Very Sensitive,0,6,Unknown,Smartphone,Other,2024-08-09,True,True,Impulsive,No Preference,3,422.31,2024-08-09,2024,8,August,Friday,0,0,Potential Loyalists,Very Sensitive,Fast
04-829-7037,48,Bigender,High,Married,High School,High,Yaguaraparo,Arts & Crafts,70.42,11,Online,4,5,1.0,High,Not Sensitive,2,7,Low,Desktop,Other,2024-10-01,False,True,Need-based,Express,14,70.42,2024-10-01,2024,10,October,Tuesday,0,0,At Risk,Not Sensitive,Slow
01-484-8220,38,Male,Middle,Married,Bachelor's,Middle,Vsevolozhsk,Hotels,330.27,3,In-Store,3,2,1.0,High,Not Sensitive,1,9,High,Smartphone,Other,2024-02-10,True,False,Impulsive,No Preference,9,330.27,2024-02-10,2024,2,February,Saturday,0,0,At Risk,Not Sensitive,Medium
11-121-0709,42,Male,Middle,Married,Master's,Middle,Kara Suu,Health Supplements,410.29,10,Online,2,4,1.0,Low,Not Sensitive,2,4,High,Smartphone,Credit Card,2024-09-02,True,False,Planned,Express,1,410.29,2024-09-02,2024,9,September,Monday,0,0,Potential Loyalists,Not Sensitive,Fast
36-649-0081,24,Female,High,Divorced,Master's,Middle,Beigucheng,Hotels,400.86,7,Online,3,3,1.0,High,Very Sensitive,1,7,Low,Smartphone,Credit Card,2024-09-12,True,False,Planned,No Preference,5,400.86,2024-09-12,2024,9,September,Thursday,0,0,Potential Loyalists,Very Sensitive,Medium
24-591-4327,35,Male,High,Divorced,High School,High,Nowe Brzesko,Animal Feed,317.09,6,Online,1,1,1.0,High,Not Sensitive,2,2,High,Desktop,Other,2024-04-11,True,False,Impulsive,Standard,4,317.09,2024-04-11,2024,4,April,Thursday,0,0,At Risk,Not Sensitive,Fast
58-487-8848,38,Female,High,Married,High School,High,Konārak,Beauty & Personal Care,193.32,9,Mixed,4,3,0.0,Unknown,Very Sensitive,0,8,High,Tablet,PayPal,2024-07-11,False,True,Wants-based,Express,6,193.32,2024-07-11,2024,7,July,Thursday,0,0,At Risk,Very Sensitive,Medium
51-431-7150,41,Female,Middle,Widowed,Bachelor's,Middle,Shiqiao,Furniture,84.15,10,In-Store,1,3,1.0,High,Not Sensitive,2,1,High,Desktop,PayPal,2024-11-03,True,True,Impulsive,Standard,1,84.15,2024-11-03,2024,11,November,Sunday,0,0,At Risk,Not Sensitive,Fast
07-314-2945,25,Female,Middle,Married,Master's,Middle,Tiwi,Mobile Accessories,314.36,7,In-Store,3,5,2.0,Medium,Very Sensitive,1,4,Unknown,Desktop,Cash,2024-07-03,True,False,Impulsive,Express,1,314.36,2024-07-03,2024,7,July,Wednesday,0,0,Potential Loyalists,Very Sensitive,Fast
83-714-9649,28,Female,Middle,Widowed,Bachelor's,Middle,Harstad,Home Appliances,226.53,3,Online,3,1,1.0,High,Not Sensitive,1,10,Medium,Desktop,PayPal,2024-08-02,True,False,Wants-based,No Preference,13,226.53,2024-08-02,2024,8,August,Friday,0,0,At Risk,Not Sensitive,Slow
52-491-3386,39,Female,High,Married,Master's,Middle,Kamiennik,Arts & Crafts,459.51,7,In-Store,1,2,2.0,High,Not Sensitive,0,5,Medium,Tablet,Debit Card,2024-01-05,True,False,Need-based,No Preference,11,459.51,2024-01-05,2024,1,January,Friday,0,0,Potential Loyalists,Not Sensitive,Medium
03-874-9055,29,Female,Middle,Married,Bachelor's,High,Amparo,Mobile Accessories,437.06,7,In-Store,3,5,2.0,Low,Very Sensitive,0,6,Low,Smartphone,Cash,2024-03-09,False,False,Impulsive,Express,11,437.06,2024-03-09,2024,3,March,Saturday,0,0,Potential Loyalists,Very Sensitive,Medium
23-758-1012,39,Female,Middle,Single,High School,High,Myingyan,Books,190.06,9,In-Store,5,1,1.0,Unknown,Somewhat Sensitive,1,2,Low,Smartphone,Other,2024-02-03,True,True,Planned,Standard,12,190.06,2024-02-03,2024,2,February,Saturday,0,0,Low Value,Somewhat Sensitive,Slow
34-788-8387,38,Female,Middle,Single,High School,Middle,Qingqu,Groceries,485.76,10,In-Store,3,4,0.0,Medium,Somewhat Sensitive,0,4,High,Desktop,Debit Card,2024-06-03,True,True,Wants-based,No Preference,4,485.76,2024-06-03,2024,6,June,Monday,0,0,Potential Loyalists,Somewhat Sensitive,Fast
53-865-9342,27,Female,High,Single,Bachelor's,High,Poste de Flacq,Books,242.57,7,In-Store,1,1,1.0,Low,Not Sensitive,0,10,Low,Smartphone,PayPal,2024-10-05,True,False,Wants-based,No Preference,1,242.57,2024-10-05,2024,10,October,Saturday,0,0,Potential Loyalists,Not Sensitive,Fast
79-052-8470,35,Male,Middle,Widowed,High School,High,Ţawr al Bāḩah,Arts & Crafts,303.13,2,Online,1,1,1.0,High,Not Sensitive,0,7,Medium,Desktop,Debit Card,2024-01-04,False,True,Need-based,Standard,10,303.13,2024-01-04,2024,1,January,Thursday,0,0,At Risk,Not Sensitive,Medium
27-111-2242,40,Bigender,High,Single,Bachelor's,Middle,Jembangan,Electronics,249.02,11,Mixed,3,2,0.3,Medium,Not Sensitive,1,1,Medium,Smartphone,PayPal,2024-10-01,True,True,Planned,Express,14,249.02,2024-10-01,2024,10,October,Tuesday,0,0,Potential Loyalists,Not Sensitive,Slow
84-538-0238,19,Male,Middle,Divorced,High School,Middle,Harhorin,Office Supplies,466.74,7,In-Store,3,4,0.2,Medium,Not Sensitive,2,3,High,Tablet,Debit Card,2024-12-11,True,True,Need-based,Express,5,466.74,2024-12-11,2024,12,December,Wednesday,0,0,Loyal,Not Sensitive,Medium
66-033-0540,34,Male,High,Widowed,High School,Middle,Stěbořice,Home Appliances,93.52,2,Online,1,5,1.0,Unknown,Somewhat Sensitive,1,2,High,Desktop,PayPal,2024-08-12,False,True,Planned,No Preference,12,93.52,2024-08-12,2024,8,August,Monday,0,0,Low Value,Somewhat Sensitive,Slow
99-643-9845,28,Female,Middle,Married,High School,High,Banturkrajan,Groceries,137.75,6,Online,3,3,2.0,High,Very Sensitive,0,1,Medium,Smartphone,Cash,2024-09-09,False,True,Need-based,No Preference,4,137.75,2024-09-09,2024,9,September,Monday,0,0,Low Value,Very Sensitive,Fast
10-430-5821,25,Male,High,Divorced,Master's,Middle,Kapan,Software & Apps,214.82,9,Mixed,5,4,0.3,Unknown,Very Sensitive,1,9,Medium,Tablet,Other,2024-11-09,True,False,Planned,No Preference,11,214.82,2024-11-09,2024,11,November,Saturday,0,0,Potential Loyalists,Very Sensitive,Medium
41-602-4042,47,Female,High,Single,High School,Middle,Oslo,Beauty & Personal Care,363.91,10,Online,1,1,0.3,Medium,Very Sensitive,0,2,Low,Smartphone,Cash,2024-01-07,True,True,Planned,Standard,9,363.91,2024-01-07,2024,1,January,Sunday,0,0,At Risk,Very Sensitive,Medium
63-743-6962,39,Male,Middle,Single,High School,Middle,Tanushimarumachi-toyoki,Travel & Leisure (Flights,304.79,12,In-Store,2,4,2.0,Low,Somewhat Sensitive,1,9,High,Desktop,Other,2024-01-07,True,True,Wants-based,Standard,10,304.79,2024-01-07,2024,1,January,Sunday,0,0,At Risk,Somewhat Sensitive,Medium
23-246-5927,47,Male,Middle,Widowed,Bachelor's,High,Rawa Mazowiecka,Books,249.6,7,Mixed,4,1,1.0,Low,Somewhat Sensitive,2,7,High,Smartphone,Debit Card,2024-05-11,True,False,Wants-based,Standard,11,249.6,2024-05-11,2024,5,May,Saturday,0,0,Low Value,Somewhat Sensitive,Medium
25-286-8786,27,Male,High,Single,Master's,High,Berlin,Home Appliances,461.81,12,Mixed,4,3,0.0,Medium,Very Sensitive,0,8,Low,Desktop,Other,2024-06-07,True,False,Wants-based,No Preference,8,461.81,2024-06-07,2024,6,June,Friday,0,0,Potential Loyalists,Very Sensitive,Medium
55-955-9889,31,Female,High,Divorced,Bachelor's,High,Wailang,Health Care,280.88,4,Mixed,3,4,1.0,High,Not Sensitive,0,2,High,Smartphone,Credit Card,2024-05-05,True,True,Planned,No Preference,2,280.88,2024-05-05,2024,5,May,Sunday,0,0,At Risk,Not Sensitive,Fast
99-771-9310,37,Female,High,Widowed,Master's,Middle,Vitoria-Gasteiz,Food & Beverages,399.95,10,In-Store,2,1,0.0,Low,Not Sensitive,1,2,High,Smartphone,Cash,2024-03-07,True,False,Need-based,Express,10,399.95,2024-03-07,2024,3,March,Thursday,0,0,Potential Loyalists,Not Sensitive,Medium
81-926-9297,22,Female,Middle,Widowed,Master's,High,Gävle,Packages),193.94,11,Mixed,4,1,0.0,Unknown,Not Sensitive,0,3,High,Desktop,Other,2024-08-09,False,False,Wants-based,Standard,9,193.94,2024-08-09,2024,8,August,Friday,0,0,At Risk,Not Sensitive,Medium
63-217-7638,34,Non-binary,Middle,Single,Bachelor's,Middle,Colima,Arts & Crafts,297.29,9,Online,5,4,2.0,Unknown,Not Sensitive,0,9,Low,Smartphone,Cash,2024-01-01,True,True,Need-based,Standard,3,297.29,2024-01-01,2024,1,January,Monday,0,0,At Risk,Not Sensitive,Fast
64-120-6212,31,Male,Middle,Single,Bachelor's,Middle,Fubin,Books,389.47,4,In-Store,5,3,2.0,Low,Not Sensitive,1,9,High,Desktop,Credit Card,2024-02-11,True,True,Wants-based,Standard,6,389.47,2024-02-11,2024,2,February,Sunday,0,0,Potential Loyalists,Not Sensitive,Medium
47-356-9730,25,Female,High,Single,High School,High,Seleuš,Books,441.73,12,Online,1,4,2.0,Low,Somewhat Sensitive,0,8,Medium,Smartphone,Credit Card,2024-02-04,True,False,Planned,Standard,8,441.73,2024-02-04,2024,2,February,Sunday,0,0,Potential Loyalists,Somewhat Sensitive,Medium
42-898-6421,21,Female,High,Divorced,High School,Middle,Cervantes,Luxury Goods,105.95,12,Mixed,1,4,2.0,Low,Very Sensitive,1,7,Medium,Desktop,Cash,2024-08-04,False,False,Impulsive,Standard,11,105.95,2024-08-04,2024,8,August,Sunday,0,0,Low Value,Very Sensitive,Medium
32-457-2982,47,Female,High,Divorced,High School,Middle,Proletarsk,Animal Feed,421.5,11,Online,5,1,2.0,Low,Somewhat Sensitive,0,8,Unknown,Desktop,PayPal,2024-04-04,True,True,Need-based,Express,3,421.5,2024-04-04,2024,4,April,Thursday,0,0,Potential Loyalists,Somewhat Sensitive,Fast
43-386-2489,27,Bigender,High,Widowed,High School,Middle,Naghalin,Food & Beverages,253.29,6,Mixed,3,2,2.0,Unknown,Somewhat Sensitive,1,4,Unknown,Desktop,PayPal,2024-05-02,True,False,Planned,Standard,8,253.29,2024-05-02,2024,5,May,Thursday,0,0,Low Value,Somewhat Sensitive,Medium
73-367-8478,41,Genderfluid,High,Single,Bachelor's,High,Giesteira,Packages),52.79,4,Online,2,2,0.0,Low,Not Sensitive,1,7,Unknown,Tablet,Debit Card,2024-02-06,True,True,Impulsive,Express,4,54.6317,2024-02-06,2024,2,February,Tuesday,0,0,Low Value,Not Sensitive,Fast
84-162-8799,43,Male,Middle,Widowed,High School,High,Khilok,Jewelry & Accessories,385.08,7,In-Store,2,4,1.0,High,Somewhat Sensitive,1,1,Low,Tablet,Debit Card,2024-11-12,False,True,Impulsive,No Preference,1,385.08,2024-11-12,2024,11,November,Tuesday,0,0,Potential Loyalists,Somewhat Sensitive,Fast
89-189-3295,23,Female,Middle,Single,Master's,Middle,Vereshchagino,Office Supplies,246.41,7,In-Store,2,4,0.0,Unknown,Somewhat Sensitive,2,8,Low,Smartphone,Cash,2024-10-01,True,False,Need-based,Standard,11,246.41,2024-10-01,2024,10,October,Tuesday,0,0,Potential Loyalists,Somewhat Sensitive,Medium
45-776-7217,37,Female,Middle,Divorced,Bachelor's,High,Binagadi,Baby Products,140.87,8,In-Store,3,3,2.0,Low,Not Sensitive,2,7,Medium,Tablet,Other,2024-03-03,True,False,Impulsive,No Preference,9,140.87,2024-03-03,2024,3,March,Sunday,0,0,Low Value,Not Sensitive,Medium
34-094-1923,40,Female,Middle,Widowed,Master's,Middle,San Ramon,Sports & Outdoors,173.46,4,Mixed,5,3,1.0,Unknown,Not Sensitive,0,9,Medium,Smartphone,PayPal,2024-04-11,False,True,Wants-based,No Preference,2,173.46,2024-04-11,2024,4,April,Thursday,0,0,Low Value,Not Sensitive,Fast
57-797-8139,43,Male,High,Widowed,Bachelor's,High,Sakété,Toys & Games,332.14,10,Online,4,4,0.0,Low,Somewhat Sensitive,1,2,Unknown,Desktop,PayPal,2024-02-09,True,True,Planned,No Preference,13,332.14,2024-02-09,2024,2,February,Friday,0,0,At Risk,Somewhat Sensitive,Slow
71-817-5422,19,Female,High,Single,High School,High,Vetluga,Jewelry & Accessories,195.46,10,Mixed,5,3,2.0,Unknown,Not Sensitive,0,10,Low,Tablet,Other,2024-07-07,True,False,Impulsive,Standard,9,195.46,2024-07-07,2024,7,July,Sunday,0,0,At Risk,Not Sensitive,Medium
68-512-0568,40,Female,High,Married,Master's,Middle,Wolfsberg,Books,474.03,7,In-Store,3,1,1.0,Medium,Somewhat Sensitive,0,6,High,Desktop,Other,2024-08-03,True,True,Need-based,Standard,13,474.03,2024-08-03,2024,8,August,Saturday,0,0,Potential Loyalists,Somewhat Sensitive,Slow
18-633-9387,27,Male,Middle,Married,Bachelor's,High,San Bautista,Animal Feed,106.96,6,In-Store,3,1,2.0,Low,Not Sensitive,0,7,Medium,Tablet,Debit Card,2024-03-09,True,True,Impulsive,Standard,3,106.96,2024-03-09,2024,3,March,Saturday,0,0,Low Value,Not Sensitive,Fast
15-421-1255,24,Female,High,Single,High School,Middle,Nanqiao,Books,497.75,11,In-Store,4,1,2.0,Unknown,Very Sensitive,2,1,Medium,Smartphone,Cash,2024-07-03,True,False,Wants-based,Express,13,496.4216,2024-07-03,2024,7,July,Wednesday,0,0,Potential Loyalists,Very Sensitive,Slow
92-142-4328,45,Female,Middle,Married,Master's,Middle,San Carlos,Health Care,492.83,5,Online,2,1,0.0,High,Very Sensitive,0,4,High,Tablet,Debit Card,2024-03-02,True,False,Need-based,No Preference,2,492.83,2024-03-02,2024,3,March,Saturday,0,0,Potential Loyalists,Very Sensitive,Fast
35-644-3184,21,Female,High,Single,Master's,Middle,Těšany,Mobile Accessories,160.25,7,Online,2,3,2.0,Unknown,Very Sensitive,2,5,High,Desktop,PayPal,2024-03-04,True,True,Need-based,No Preference,12,160.25,2024-03-04,2024,3,March,Monday,0,0,Low Value,Very Sensitive,Slow
80-508-9866,46,Female,Middle,Married,Master's,High,Estância,Hotels,290.56,3,In-Store,5,1,2.0,Unknown,Somewhat Sensitive,1,1,Unknown,Desktop,PayPal,2024-03-12,True,False,Wants-based,No Preference,4,290.56,2024-03-12,2024,3,March,Tuesday,0,0,At Risk,Somewhat Sensitive,Fast
44-786-7696,41,Bigender,Middle,Divorced,Master's,Middle,Zhongying,Gardening & Outdoors,54.74,4,In-Store,1,2,0.0,Unknown,Somewhat Sensitive,0,4,Low,Smartphone,PayPal,2024-10-03,True,True,Impulsive,No Preference,14,54.74,2024-10-03,2024,10,October,Thursday,0,0,At Risk,Somewhat Sensitive,Slow
37-100-8709,27,Male,High,Divorced,Master's,Middle,Turinsk,Office Supplies,117.13,7,Mixed,1,1,2.0,High,Somewhat Sensitive,1,10,High,Smartphone,Credit Card,2024-08-08,True,True,Planned,Express,6,117.13,2024-08-08,2024,8,August,Thursday,0,0,Low Value,Somewhat Sensitive,Medium
78-361-5100,44,Female,Middle,Married,Master's,High,As Sawdā,Office Supplies,52.24,11,In-Store,3,1,0.0,Low,Not Sensitive,2,4,High,Smartphone,Credit Card,2024-12-12,True,True,Impulsive,Standard,8,54.6317,2024-12-12,2024,12,December,Thursday,0,0,Potential Loyalists,Not Sensitive,Medium
67-676-5945,28,Female,High,Married,Bachelor's,High,Legaspi,Baby Products,446.69,7,In-Store,4,5,2.0,Medium,Somewhat Sensitive,1,5,High,Smartphone,Cash,2024-06-12,False,True,Planned,No Preference,13,446.69,2024-06-12,2024,6,June,Wednesday,0,0,Potential Loyalists,Somewhat Sensitive,Slow
64-906-4475,43,Male,High,Married,High School,Middle,Nantang,Travel & Leisure (Flights,201.53,5,Online,2,3,1.0,Unknown,Not Sensitive,1,6,High,Tablet,Other,2024-06-01,False,True,Wants-based,No Preference,11,201.53,2024-06-01,2024,6,June,Saturday,0,0,Low Value,Not Sensitive,Medium
77-031-4898,21,Male,Middle,Widowed,Bachelor's,High,Tancheng,Software & Apps,320.5,10,In-Store,3,4,2.0,Low,Somewhat Sensitive,0,9,Low,Tablet,Cash,2024-03-01,True,False,Need-based,Express,9,320.5,2024-03-01,2024,3,March,Friday,0,0,At Risk,Somewhat Sensitive,Medium
64-090-3433,35,Male,Middle,Married,Master's,High,Bollène,Sports & Outdoors,251.93,8,In-Store,3,2,1.0,High,Very Sensitive,2,3,Unknown,Tablet,Debit Card,2024-01-02,False,False,Need-based,Standard,7,251.93,2024-01-02,2024,1,January,Tuesday,0,0,Low Value,Very Sensitive,Medium
38-830-6976,31,Male,High,Widowed,Master's,Middle,Puqi,Baby Products,86.63,10,Mixed,3,1,2.0,Medium,Somewhat Sensitive,2,2,Low,Tablet,Cash,2024-09-02,True,False,Wants-based,Express,3,86.63,2024-09-02,2024,9,September,Monday,0,0,Low Value,Somewhat Sensitive,Fast
